order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_items
83522,114027,Delivered,F,2022-07-17 05:23:35+00:00,,2022-07-21 05:23:35+00:00,2022-07-26 05:23:35+00:00,7
83523,6414,Processing,M,2021-01-12 17:02:56+00:00,,,,7
83524,60763,Delivered,M,2023-05-11 02:41:34+00:00,,2023-05-12 02:41:34+00:00,2023-05-20 02:41:34+00:00,9
83525,37890,Delivered,F,2024-10-01 08:21:47+00:00,,2024-10-02 08:21:47+00:00,2024-10-07 08:21:47+00:00,3
83526,37152,Processing,M,2021-10-25 11:07:14+00:00,,,,7
83527,100802,Shipped,F,2020-04-09 02:33:25+00:00,,2020-04-14 02:33:25+00:00,,2
83528,76872,Returned,F,2021-02-11 01:09:48+00:00,2021-03-05 01:09:48+00:00,2021-02-14 01:09:48+00:00,2021-02-18 01:09:48+00:00,4
83529,90235,Processing,F,2022-04-09 20:15:15+00:00,,,,7
83530,35343,Delivered,F,2022-10-19 20:03:02+00:00,,2022-10-21 20:03:02+00:00,2022-10-29 20:03:02+00:00,3
83531,2248,Delivered,F,2023-02-05 16:16:23+00:00,,2023-02-09 16:16:23+00:00,2023-02-13 16:16:23+00:00,9
83532,66808,Delivered,M,2022-05-13 22:36:37+00:00,,2022-05-16 22:36:37+00:00,2022-05-22 22:36:37+00:00,9
83533,33399,Shipped,F,2023-04-14 23:41:44+00:00,,2023-04-19 23:41:44+00:00,,5
83534,97833,Returned,M,2023-07-31 06:11:35+00:00,2023-09-09 06:11:35+00:00,2023-08-01 06:11:35+00:00,2023-08-11 06:11:35+00:00,2
83535,31618,Processing,F,2020-07-27 04:57:34+00:00,,,,4
83536,99319,Cancelled,M,2023-10-18 12:26:15+00:00,,,,8
83537,69249,Shipped,M,2021-02-08 21:50:42+00:00,,2021-02-09 21:50:42+00:00,,6
83538,100728,Cancelled,F,2021-09-15 07:38:03+00:00,,,,10
83539,44735,Shipped,F,2024-02-24 08:49:53+00:00,,2024-02-26 08:49:53+00:00,,3
83540,14217,Processing,F,2024-10-27 01:20:30+00:00,,,,5
83541,91230,Processing,M,2021-06-17 03:53:15+00:00,,,,7
83542,87797,Cancelled,F,2022-08-11 03:28:27+00:00,,,,2
83543,49798,Returned,M,2023-07-06 00:39:26+00:00,2023-07-16 00:39:26+00:00,2023-07-08 00:39:26+00:00,2023-07-14 00:39:26+00:00,6
83544,46778,Returned,M,2020-03-24 14:10:47+00:00,2020-04-20 14:10:47+00:00,2020-03-29 14:10:47+00:00,2020-04-04 14:10:47+00:00,4
83545,56469,Cancelled,M,2020-10-26 17:56:41+00:00,,,,2
83546,13526,Cancelled,M,2020-09-13 11:02:42+00:00,,,,4
83547,53836,Shipped,M,2023-08-01 23:30:08+00:00,,2023-08-05 23:30:08+00:00,,7
83548,70121,Shipped,M,2023-08-10 13:36:20+00:00,,2023-08-15 13:36:20+00:00,,8
83549,94167,Delivered,M,2020-07-14 07:28:51+00:00,,2020-07-16 07:28:51+00:00,2020-07-20 07:28:51+00:00,6
83550,12696,Shipped,F,2023-01-20 09:58:04+00:00,,2023-01-21 09:58:04+00:00,,10
83551,53627,Shipped,F,2020-12-08 10:54:07+00:00,,2020-12-13 10:54:07+00:00,,8
83552,117061,Delivered,M,2024-08-25 13:47:50+00:00,,2024-08-28 13:47:50+00:00,2024-09-01 13:47:50+00:00,10
83553,15569,Shipped,F,2021-12-18 10:17:44+00:00,,2021-12-23 10:17:44+00:00,,9
83554,97835,Delivered,M,2022-04-14 13:35:03+00:00,,2022-04-18 13:35:03+00:00,2022-04-23 13:35:03+00:00,9
83555,21894,Shipped,F,2023-11-27 20:58:03+00:00,,2023-11-29 20:58:03+00:00,,7
83556,116323,Processing,M,2023-08-01 20:30:48+00:00,,,,2
83557,66022,Cancelled,M,2020-07-15 18:43:33+00:00,,,,10
83558,36395,Shipped,F,2022-01-26 19:44:54+00:00,,2022-01-29 19:44:54+00:00,,6
83559,98741,Returned,M,2024-08-19 00:28:51+00:00,2024-09-12 00:28:51+00:00,2024-08-20 00:28:51+00:00,2024-08-22 00:28:51+00:00,10
83560,2800,Processing,M,2024-03-09 05:07:13+00:00,,,,3
83561,107783,Delivered,M,2022-12-11 04:03:28+00:00,,2022-12-12 04:03:28+00:00,2022-12-15 04:03:28+00:00,4
83562,108433,Delivered,M,2023-11-10 22:29:24+00:00,,2023-11-12 22:29:24+00:00,2023-11-17 22:29:24+00:00,8
83563,8032,Returned,M,2022-04-02 14:54:48+00:00,2022-04-12 14:54:48+00:00,2022-04-07 14:54:48+00:00,2022-04-10 14:54:48+00:00,2
83564,95125,Delivered,F,2023-04-17 08:12:22+00:00,,2023-04-20 08:12:22+00:00,2023-04-27 08:12:22+00:00,3
83565,90167,Shipped,M,2024-10-12 00:05:04+00:00,,2024-10-16 00:05:04+00:00,,7
83566,1000,Delivered,F,2020-09-02 20:17:19+00:00,,2020-09-03 20:17:19+00:00,2020-09-12 20:17:19+00:00,3
83567,89711,Returned,M,2022-06-29 20:39:59+00:00,2022-07-10 20:39:59+00:00,2022-06-30 20:39:59+00:00,2022-07-03 20:39:59+00:00,2
83568,20151,Returned,M,2022-08-26 10:41:13+00:00,2022-09-26 10:41:13+00:00,2022-08-30 10:41:13+00:00,2022-09-03 10:41:13+00:00,3
83569,34884,Cancelled,F,2020-03-29 16:36:07+00:00,,,,8
83570,20631,Cancelled,M,2024-09-03 20:57:00+00:00,,,,8
83571,55691,Delivered,F,2024-03-11 16:16:38+00:00,,2024-03-14 16:16:38+00:00,2024-03-20 16:16:38+00:00,5
83572,79467,Delivered,M,2022-05-31 20:00:37+00:00,,2022-06-02 20:00:37+00:00,2022-06-09 20:00:37+00:00,5
83573,49221,Cancelled,F,2022-07-17 05:10:51+00:00,,,,2
83574,114652,Cancelled,M,2024-08-09 01:01:02+00:00,,,,3
83575,118074,Shipped,M,2020-11-19 13:43:10+00:00,,2020-11-24 13:43:10+00:00,,2
83576,73409,Returned,F,2022-11-22 10:34:02+00:00,2022-12-02 10:34:02+00:00,2022-11-27 10:34:02+00:00,2022-11-30 10:34:02+00:00,9
83577,23566,Cancelled,M,2023-08-26 21:11:53+00:00,,,,3
83578,31521,Shipped,M,2020-08-22 10:12:11+00:00,,2020-08-24 10:12:11+00:00,,9
83579,72389,Shipped,F,2021-12-08 09:39:43+00:00,,2021-12-13 09:39:43+00:00,,9
83580,12261,Processing,F,2023-01-01 14:19:43+00:00,,,,6
83581,71947,Delivered,M,2024-05-30 19:15:48+00:00,,2024-05-31 19:15:48+00:00,2024-06-07 19:15:48+00:00,8
83582,111444,Delivered,M,2022-07-09 12:07:18+00:00,,2022-07-11 12:07:18+00:00,2022-07-13 12:07:18+00:00,9
83583,19376,Cancelled,F,2021-12-03 09:27:19+00:00,,,,2
83584,55329,Cancelled,M,2024-11-23 13:38:28+00:00,,,,6
83585,60411,Delivered,F,2024-07-30 10:51:01+00:00,,2024-08-02 10:51:01+00:00,2024-08-03 10:51:01+00:00,1
83586,100333,Shipped,M,2023-10-24 02:18:24+00:00,,2023-10-25 02:18:24+00:00,,1
83587,10963,Processing,M,2021-05-14 14:03:57+00:00,,,,10
83588,10626,Shipped,M,2024-10-25 12:31:23+00:00,,2024-10-29 12:31:23+00:00,,2
83589,57538,Cancelled,F,2024-11-07 02:49:33+00:00,,,,1
83590,103215,Cancelled,M,2022-04-06 21:30:36+00:00,,,,3
83591,46313,Processing,F,2020-08-31 12:53:13+00:00,,,,2
83592,104162,Cancelled,F,2022-01-23 16:09:27+00:00,,,,5
83593,34185,Delivered,M,2023-07-02 05:25:33+00:00,,2023-07-07 05:25:33+00:00,2023-07-10 05:25:33+00:00,10
83594,87575,Cancelled,F,2023-09-28 15:03:32+00:00,,,,5
83595,64375,Cancelled,M,2021-06-29 19:34:09+00:00,,,,3
83596,23033,Processing,M,2023-07-04 22:17:11+00:00,,,,6
83597,49735,Returned,M,2024-04-20 15:38:51+00:00,2024-05-17 15:38:51+00:00,2024-04-25 15:38:51+00:00,2024-05-02 15:38:51+00:00,1
83598,5787,Cancelled,M,2023-07-23 21:10:54+00:00,,,,1
83599,86775,Processing,M,2024-09-04 05:52:52+00:00,,,,7
83600,45266,Processing,M,2023-03-01 02:19:47+00:00,,,,6
83601,94883,Cancelled,F,2021-01-01 19:45:47+00:00,,,,9
83602,19656,Returned,F,2023-02-13 17:31:13+00:00,2023-02-28 17:31:13+00:00,2023-02-18 17:31:13+00:00,2023-02-20 17:31:13+00:00,7
83603,19566,Processing,M,2021-06-14 14:21:20+00:00,,,,6
83604,48440,Shipped,F,2021-09-22 12:08:45+00:00,,2021-09-25 12:08:45+00:00,,3
83605,102910,Cancelled,F,2023-05-12 18:06:20+00:00,,,,1
83606,72423,Shipped,F,2024-11-26 22:02:48+00:00,,2024-11-27 22:02:48+00:00,,7
83607,27253,Delivered,F,2023-04-02 01:23:09+00:00,,2023-04-07 01:23:09+00:00,2023-04-17 01:23:09+00:00,9
83608,60297,Cancelled,F,2024-10-15 21:41:54+00:00,,,,1
83609,101236,Cancelled,M,2022-07-09 02:37:33+00:00,,,,3
83610,8457,Shipped,F,2023-06-21 19:31:40+00:00,,2023-06-22 19:31:40+00:00,,2
83611,113411,Returned,F,2021-08-11 16:02:32+00:00,2021-09-16 16:02:32+00:00,2021-08-16 16:02:32+00:00,2021-08-18 16:02:32+00:00,9
83612,119962,Cancelled,M,2020-07-29 17:31:11+00:00,,,,5
83613,81996,Processing,M,2021-10-05 04:28:10+00:00,,,,9
83614,124315,Returned,F,2022-05-27 03:43:53+00:00,2022-06-14 03:43:53+00:00,2022-05-29 03:43:53+00:00,2022-06-07 03:43:53+00:00,7
83615,94134,Delivered,M,2022-11-07 23:38:53+00:00,,2022-11-11 23:38:53+00:00,2022-11-16 23:38:53+00:00,4
83616,20298,Shipped,M,2023-05-03 05:29:55+00:00,,2023-05-07 05:29:55+00:00,,10
83617,88855,Processing,M,2022-02-01 07:33:10+00:00,,,,9
83618,74898,Processing,F,2023-09-27 14:35:56+00:00,,,,5
83619,20788,Shipped,M,2024-03-16 09:02:41+00:00,,2024-03-20 09:02:41+00:00,,3
83620,48269,Cancelled,F,2021-06-06 02:30:28+00:00,,,,4
83621,13644,Processing,F,2024-03-27 04:07:22+00:00,,,,2
83622,60551,Shipped,F,2024-01-15 23:08:55+00:00,,2024-01-18 23:08:55+00:00,,7
83623,20536,Processing,F,2022-08-12 12:07:08+00:00,,,,5
83624,113545,Shipped,M,2020-02-16 03:31:34+00:00,,2020-02-20 03:31:34+00:00,,4
83625,94520,Processing,F,2020-09-22 08:47:52+00:00,,,,9
83626,89547,Delivered,F,2023-05-08 21:13:08+00:00,,2023-05-10 21:13:08+00:00,2023-05-11 21:13:08+00:00,2
83627,61582,Returned,F,2020-12-31 00:31:24+00:00,2021-02-06 00:31:24+00:00,2021-01-04 00:31:24+00:00,2021-01-09 00:31:24+00:00,5
83628,67238,Cancelled,M,2023-10-01 20:06:29+00:00,,,,4
83629,95785,Shipped,F,2020-10-20 20:49:57+00:00,,2020-10-22 20:49:57+00:00,,9
83630,91411,Cancelled,M,2021-06-07 08:38:23+00:00,,,,5
83631,43458,Delivered,F,2021-04-02 12:35:08+00:00,,2021-04-07 12:35:08+00:00,2021-04-08 12:35:08+00:00,6
83632,4921,Processing,M,2024-03-12 17:04:07+00:00,,,,5
83633,31303,Delivered,M,2023-06-15 00:37:43+00:00,,2023-06-17 00:37:43+00:00,2023-06-23 00:37:43+00:00,4
83634,108597,Cancelled,F,2021-06-22 22:14:24+00:00,,,,10
83635,41298,Shipped,F,2023-10-08 01:30:04+00:00,,2023-10-10 01:30:04+00:00,,3
83636,105638,Shipped,M,2020-02-28 23:47:41+00:00,,2020-02-29 23:47:41+00:00,,10
83637,59605,Cancelled,F,2024-01-26 09:53:05+00:00,,,,2
83638,71353,Shipped,M,2020-07-06 03:05:01+00:00,,2020-07-08 03:05:01+00:00,,10
83639,11983,Delivered,F,2024-05-04 00:46:55+00:00,,2024-05-06 00:46:55+00:00,2024-05-09 00:46:55+00:00,7
83640,84415,Processing,M,2023-09-12 07:31:06+00:00,,,,1
83641,115656,Returned,M,2024-04-28 04:48:47+00:00,2024-05-31 04:48:47+00:00,2024-04-29 04:48:47+00:00,2024-05-01 04:48:47+00:00,10
83642,99793,Cancelled,F,2023-09-17 15:29:44+00:00,,,,6
83643,51032,Shipped,F,2022-10-21 21:07:14+00:00,,2022-10-26 21:07:14+00:00,,7
83644,102094,Cancelled,M,2021-03-09 20:23:02+00:00,,,,1
83645,119474,Delivered,M,2023-12-03 03:28:39+00:00,,2023-12-04 03:28:39+00:00,2023-12-05 03:28:39+00:00,10
83646,13992,Processing,F,2023-12-29 15:33:52+00:00,,,,2
83647,72056,Delivered,M,2021-06-09 05:28:35+00:00,,2021-06-11 05:28:35+00:00,2021-06-18 05:28:35+00:00,6
83648,61902,Returned,F,2023-04-28 08:45:58+00:00,2023-05-15 08:45:58+00:00,2023-05-01 08:45:58+00:00,2023-05-11 08:45:58+00:00,7
83649,120151,Shipped,M,2024-08-18 18:16:13+00:00,,2024-08-22 18:16:13+00:00,,6
83650,79921,Processing,M,2021-12-08 16:11:41+00:00,,,,1
83651,9995,Processing,M,2024-10-12 22:30:25+00:00,,,,2
83652,114143,Cancelled,F,2024-11-16 20:27:17+00:00,,,,2
83653,70678,Processing,M,2021-07-24 21:44:53+00:00,,,,4
83654,52036,Cancelled,F,2022-10-05 04:18:30+00:00,,,,6
83655,109847,Shipped,M,2020-01-24 16:11:18+00:00,,2020-01-28 16:11:18+00:00,,4
83656,22361,Delivered,M,2021-04-03 22:46:24+00:00,,2021-04-08 22:46:24+00:00,2021-04-18 22:46:24+00:00,9
83657,19384,Shipped,M,2023-02-07 03:29:44+00:00,,2023-02-11 03:29:44+00:00,,5
83658,43935,Processing,F,2023-11-26 23:15:09+00:00,,,,2
83659,12089,Processing,M,2024-05-07 20:03:19+00:00,,,,5
83660,17047,Cancelled,F,2024-02-24 13:11:46+00:00,,,,1
83661,108736,Processing,M,2024-07-22 08:58:44+00:00,,,,6
83662,31150,Returned,F,2023-07-10 15:39:51+00:00,2023-08-16 15:39:51+00:00,2023-07-14 15:39:51+00:00,2023-07-21 15:39:51+00:00,1
83663,68071,Shipped,M,2023-03-28 13:50:29+00:00,,2023-03-30 13:50:29+00:00,,7
83664,102277,Shipped,M,2023-10-10 19:50:24+00:00,,2023-10-12 19:50:24+00:00,,1
83665,68192,Delivered,F,2022-09-25 02:51:42+00:00,,2022-09-29 02:51:42+00:00,2022-10-06 02:51:42+00:00,10
83666,11585,Shipped,F,2023-01-06 18:49:51+00:00,,2023-01-08 18:49:51+00:00,,8
83667,9527,Processing,M,2023-11-18 05:51:17+00:00,,,,2
83668,124884,Delivered,M,2024-10-26 19:02:13+00:00,,2024-10-29 19:02:13+00:00,2024-11-04 19:02:13+00:00,6
83669,6823,Returned,M,2021-06-21 04:02:40+00:00,2021-07-09 04:02:40+00:00,2021-06-25 04:02:40+00:00,2021-07-05 04:02:40+00:00,8
83670,82101,Returned,F,2020-11-19 23:30:45+00:00,2020-12-17 23:30:45+00:00,2020-11-24 23:30:45+00:00,2020-11-27 23:30:45+00:00,4
83671,68747,Processing,F,2023-05-31 12:50:29+00:00,,,,1
83672,15182,Delivered,F,2020-12-07 10:03:42+00:00,,2020-12-12 10:03:42+00:00,2020-12-13 10:03:42+00:00,9
83673,58646,Delivered,F,2020-11-13 08:23:52+00:00,,2020-11-16 08:23:52+00:00,2020-11-20 08:23:52+00:00,8
83674,113094,Cancelled,M,2022-07-27 06:49:28+00:00,,,,7
83675,6046,Delivered,M,2021-11-19 18:20:06+00:00,,2021-11-22 18:20:06+00:00,2021-12-02 18:20:06+00:00,2
83676,7000,Shipped,F,2022-02-21 10:55:35+00:00,,2022-02-25 10:55:35+00:00,,1
83677,79388,Shipped,F,2022-10-13 08:22:40+00:00,,2022-10-18 08:22:40+00:00,,10
83678,92740,Shipped,F,2020-08-25 12:02:08+00:00,,2020-08-28 12:02:08+00:00,,10
83679,23827,Shipped,F,2022-12-02 08:36:17+00:00,,2022-12-05 08:36:17+00:00,,10
83680,105818,Delivered,F,2021-04-10 15:49:39+00:00,,2021-04-15 15:49:39+00:00,2021-04-25 15:49:39+00:00,10
83681,123548,Returned,F,2021-08-26 14:35:01+00:00,2021-09-28 14:35:01+00:00,2021-08-29 14:35:01+00:00,2021-09-07 14:35:01+00:00,10
83682,99549,Cancelled,F,2023-07-19 21:25:25+00:00,,,,2
83683,116543,Cancelled,F,2020-10-09 16:12:17+00:00,,,,3
83684,70159,Processing,F,2020-10-07 15:53:49+00:00,,,,10
83685,32533,Delivered,F,2021-08-12 02:56:18+00:00,,2021-08-17 02:56:18+00:00,2021-08-19 02:56:18+00:00,5
83686,2789,Cancelled,F,2020-04-02 20:41:19+00:00,,,,10
83687,81106,Delivered,M,2024-08-29 12:42:10+00:00,,2024-08-31 12:42:10+00:00,2024-09-02 12:42:10+00:00,3
83688,109994,Delivered,F,2023-01-29 02:26:04+00:00,,2023-01-31 02:26:04+00:00,2023-02-07 02:26:04+00:00,7
83689,73914,Cancelled,M,2023-04-23 14:40:35+00:00,,,,7
83690,81556,Shipped,F,2022-06-14 17:54:16+00:00,,2022-06-16 17:54:16+00:00,,7
83691,83918,Shipped,F,2022-11-11 16:59:47+00:00,,2022-11-15 16:59:47+00:00,,1
83692,84140,Returned,M,2021-10-15 20:44:34+00:00,2021-11-09 20:44:34+00:00,2021-10-17 20:44:34+00:00,2021-10-22 20:44:34+00:00,4
83693,68157,Cancelled,M,2023-12-02 15:23:39+00:00,,,,6
83694,87838,Cancelled,F,2021-08-03 09:51:10+00:00,,,,4
83695,117772,Cancelled,M,2021-02-05 15:36:55+00:00,,,,9
83696,99224,Shipped,F,2020-12-01 17:52:45+00:00,,2020-12-02 17:52:45+00:00,,6
83697,53409,Shipped,M,2020-05-04 11:45:56+00:00,,2020-05-09 11:45:56+00:00,,10
83698,56905,Processing,M,2022-07-11 09:16:14+00:00,,,,9
83699,105459,Delivered,F,2022-01-29 11:46:14+00:00,,2022-02-03 11:46:14+00:00,2022-02-09 11:46:14+00:00,9
83700,88678,Delivered,F,2022-09-07 15:03:48+00:00,,2022-09-10 15:03:48+00:00,2022-09-12 15:03:48+00:00,9
83701,50127,Cancelled,F,2020-06-16 21:25:19+00:00,,,,6
83702,53337,Shipped,M,2021-02-07 21:47:04+00:00,,2021-02-08 21:47:04+00:00,,9
83703,63168,Returned,M,2021-01-24 14:01:02+00:00,2021-02-25 14:01:02+00:00,2021-01-26 14:01:02+00:00,2021-01-30 14:01:02+00:00,9
83704,41117,Cancelled,F,2021-08-29 00:27:47+00:00,,,,2
83705,33022,Delivered,F,2021-10-20 19:36:13+00:00,,2021-10-24 19:36:13+00:00,2021-11-02 19:36:13+00:00,3
83706,31537,Cancelled,F,2021-02-02 21:08:46+00:00,,,,9
83707,35639,Shipped,M,2023-10-06 08:22:58+00:00,,2023-10-08 08:22:58+00:00,,8
83708,98610,Delivered,M,2022-08-26 16:35:00+00:00,,2022-08-27 16:35:00+00:00,2022-09-05 16:35:00+00:00,7
83709,78695,Returned,F,2024-12-24 20:21:38+00:00,2024-12-30 20:21:38+00:00,2024-12-25 20:21:38+00:00,2024-12-26 20:21:38+00:00,7
83710,66048,Delivered,M,2024-02-13 01:19:13+00:00,,2024-02-14 01:19:13+00:00,2024-02-18 01:19:13+00:00,10
83711,43889,Shipped,M,2024-11-26 13:10:52+00:00,,2024-11-27 13:10:52+00:00,,7
83712,69182,Shipped,F,2020-01-17 01:48:47+00:00,,2020-01-18 01:48:47+00:00,,5
83713,82558,Cancelled,M,2023-05-06 11:33:33+00:00,,,,6
83714,7121,Returned,F,2022-03-24 18:55:17+00:00,2022-04-11 18:55:17+00:00,2022-03-26 18:55:17+00:00,2022-04-04 18:55:17+00:00,10
83715,124443,Returned,F,2024-07-09 14:39:10+00:00,2024-08-05 14:39:10+00:00,2024-07-11 14:39:10+00:00,2024-07-12 14:39:10+00:00,6
83716,28903,Processing,F,2023-01-25 14:50:12+00:00,,,,1
83717,117404,Returned,F,2023-02-08 04:28:31+00:00,2023-03-04 04:28:31+00:00,2023-02-12 04:28:31+00:00,2023-02-22 04:28:31+00:00,7
83718,21275,Shipped,F,2024-10-16 22:41:38+00:00,,2024-10-18 22:41:38+00:00,,7
83719,100004,Returned,M,2023-05-31 08:07:51+00:00,2023-06-20 08:07:51+00:00,2023-06-05 08:07:51+00:00,2023-06-08 08:07:51+00:00,1
83720,72806,Shipped,F,2021-08-09 00:44:36+00:00,,2021-08-13 00:44:36+00:00,,7
83721,120992,Shipped,M,2024-07-30 11:49:22+00:00,,2024-08-04 11:49:22+00:00,,10
83722,8755,Processing,M,2024-09-21 13:08:22+00:00,,,,7
83723,122759,Cancelled,F,2021-12-05 14:37:37+00:00,,,,2
83724,25595,Delivered,M,2022-09-13 11:21:36+00:00,,2022-09-17 11:21:36+00:00,2022-09-21 11:21:36+00:00,2
83725,122847,Delivered,F,2021-05-31 10:41:52+00:00,,2021-06-03 10:41:52+00:00,2021-06-06 10:41:52+00:00,4
83726,45186,Returned,M,2024-07-22 02:23:08+00:00,2024-09-03 02:23:08+00:00,2024-07-26 02:23:08+00:00,2024-08-04 02:23:08+00:00,2
83727,60851,Shipped,M,2024-02-10 04:06:27+00:00,,2024-02-12 04:06:27+00:00,,2
83728,10302,Cancelled,M,2021-11-15 16:09:40+00:00,,,,1
83729,49786,Shipped,M,2024-01-05 22:38:26+00:00,,2024-01-09 22:38:26+00:00,,4
83730,108157,Cancelled,F,2022-03-24 14:05:07+00:00,,,,3
83731,61307,Returned,F,2020-03-21 01:45:18+00:00,2020-04-03 01:45:18+00:00,2020-03-25 01:45:18+00:00,2020-03-27 01:45:18+00:00,4
83732,58654,Shipped,F,2024-06-28 06:17:35+00:00,,2024-07-01 06:17:35+00:00,,5
83733,77668,Shipped,M,2020-12-17 12:39:46+00:00,,2020-12-22 12:39:46+00:00,,6
83734,6264,Delivered,F,2022-07-27 08:55:16+00:00,,2022-07-30 08:55:16+00:00,2022-08-08 08:55:16+00:00,1
83735,107147,Shipped,F,2024-09-27 10:26:05+00:00,,2024-09-30 10:26:05+00:00,,5
83736,6934,Delivered,F,2020-11-01 15:54:36+00:00,,2020-11-03 15:54:36+00:00,2020-11-08 15:54:36+00:00,2
83737,52214,Returned,M,2024-10-12 03:50:54+00:00,2024-11-15 03:50:54+00:00,2024-10-14 03:50:54+00:00,2024-10-22 03:50:54+00:00,8
83738,87462,Cancelled,M,2022-09-09 08:12:32+00:00,,,,3
83739,9854,Shipped,M,2020-01-14 09:15:20+00:00,,2020-01-15 09:15:20+00:00,,8
83740,117214,Cancelled,M,2020-04-29 13:14:13+00:00,,,,2
83741,82349,Delivered,F,2023-05-09 00:45:59+00:00,,2023-05-14 00:45:59+00:00,2023-05-21 00:45:59+00:00,3
83742,75042,Cancelled,F,2023-11-13 13:28:09+00:00,,,,8
83743,102813,Cancelled,F,2024-04-28 09:36:22+00:00,,,,4
83744,99337,Returned,M,2022-02-13 14:33:18+00:00,2022-03-23 14:33:18+00:00,2022-02-18 14:33:18+00:00,2022-02-22 14:33:18+00:00,2
83745,111160,Cancelled,M,2020-07-08 18:29:18+00:00,,,,9
83746,89330,Processing,F,2022-09-08 22:32:26+00:00,,,,1
83747,44365,Delivered,F,2023-07-07 05:00:12+00:00,,2023-07-08 05:00:12+00:00,2023-07-16 05:00:12+00:00,10
83748,71382,Returned,F,2024-11-17 14:02:13+00:00,2024-12-12 14:02:13+00:00,2024-11-18 14:02:13+00:00,2024-11-26 14:02:13+00:00,1
83749,52778,Returned,M,2023-11-16 12:39:36+00:00,2023-12-24 12:39:36+00:00,2023-11-20 12:39:36+00:00,2023-11-29 12:39:36+00:00,3
83750,112736,Shipped,F,2023-03-26 14:53:46+00:00,,2023-03-27 14:53:46+00:00,,7
83751,70861,Delivered,M,2024-09-11 23:39:09+00:00,,2024-09-13 23:39:09+00:00,2024-09-16 23:39:09+00:00,4
83752,82468,Processing,F,2023-09-25 19:44:36+00:00,,,,3
83753,11297,Returned,F,2020-10-07 18:08:26+00:00,2020-11-01 18:08:26+00:00,2020-10-08 18:08:26+00:00,2020-10-14 18:08:26+00:00,8
83754,122823,Shipped,F,2022-04-18 13:05:12+00:00,,2022-04-22 13:05:12+00:00,,10
83755,19706,Shipped,M,2021-08-28 17:05:40+00:00,,2021-08-29 17:05:40+00:00,,10
83756,18186,Processing,F,2020-06-08 19:30:56+00:00,,,,8
83757,98955,Cancelled,M,2020-04-09 02:14:38+00:00,,,,9
83758,77416,Cancelled,F,2023-12-21 05:40:07+00:00,,,,4
83759,56356,Cancelled,F,2022-10-16 01:28:55+00:00,,,,9
83760,113781,Shipped,M,2022-11-15 21:08:51+00:00,,2022-11-17 21:08:51+00:00,,1
83761,111526,Processing,M,2021-02-19 16:20:32+00:00,,,,10
83762,90675,Delivered,F,2021-04-17 06:59:17+00:00,,2021-04-22 06:59:17+00:00,2021-04-27 06:59:17+00:00,9
83763,38256,Delivered,F,2021-12-09 13:08:26+00:00,,2021-12-14 13:08:26+00:00,2021-12-20 13:08:26+00:00,10
83764,67136,Cancelled,M,2023-02-24 18:38:29+00:00,,,,2
83765,37168,Processing,F,2022-03-01 16:53:20+00:00,,,,9
83766,66524,Returned,M,2020-01-31 20:13:47+00:00,2020-02-18 20:13:47+00:00,2020-02-04 20:13:47+00:00,2020-02-06 20:13:47+00:00,3
83767,30839,Cancelled,F,2023-05-14 10:38:37+00:00,,,,8
83768,51184,Returned,M,2022-09-03 14:34:53+00:00,2022-09-12 14:34:53+00:00,2022-09-08 14:34:53+00:00,2022-09-11 14:34:53+00:00,10
83769,59246,Processing,F,2023-03-17 05:42:37+00:00,,,,2
83770,80482,Shipped,F,2023-02-03 02:32:32+00:00,,2023-02-07 02:32:32+00:00,,10
83771,69757,Returned,F,2023-10-12 09:13:01+00:00,2023-11-17 09:13:01+00:00,2023-10-17 09:13:01+00:00,2023-10-20 09:13:01+00:00,10
83772,75314,Returned,F,2022-12-05 07:41:08+00:00,2022-12-21 07:41:08+00:00,2022-12-07 07:41:08+00:00,2022-12-10 07:41:08+00:00,9
83773,75603,Delivered,F,2023-07-03 19:27:14+00:00,,2023-07-04 19:27:14+00:00,2023-07-13 19:27:14+00:00,6
83774,89334,Cancelled,M,2020-05-12 13:09:35+00:00,,,,7
83775,84352,Delivered,M,2024-08-21 14:45:52+00:00,,2024-08-24 14:45:52+00:00,2024-08-25 14:45:52+00:00,5
83776,115740,Shipped,F,2020-07-12 19:17:02+00:00,,2020-07-16 19:17:02+00:00,,7
83777,95380,Cancelled,F,2023-12-07 20:45:01+00:00,,,,8
83778,74606,Shipped,M,2021-07-04 06:23:36+00:00,,2021-07-05 06:23:36+00:00,,3
83779,36648,Cancelled,M,2020-06-06 23:00:17+00:00,,,,6
83780,111737,Processing,F,2023-10-29 09:22:42+00:00,,,,5
83781,23928,Cancelled,F,2022-03-10 04:43:10+00:00,,,,8
83782,77804,Returned,M,2021-12-22 11:26:36+00:00,2022-01-26 11:26:36+00:00,2021-12-24 11:26:36+00:00,2021-12-30 11:26:36+00:00,10
83783,38557,Delivered,M,2023-04-21 11:31:55+00:00,,2023-04-23 11:31:55+00:00,2023-05-02 11:31:55+00:00,10
83784,110985,Processing,F,2022-05-15 12:02:09+00:00,,,,4
83785,113547,Delivered,M,2022-09-01 02:41:28+00:00,,2022-09-04 02:41:28+00:00,2022-09-11 02:41:28+00:00,3
83786,34175,Shipped,F,2020-09-06 00:46:52+00:00,,2020-09-08 00:46:52+00:00,,9
83787,99812,Processing,F,2021-12-14 22:51:29+00:00,,,,3
