id,user_id,sequence_number,session_id,created_at,ip_address,city,state,postal_code,browser,traffic_source,uri,event_type
1008073,40902,9,61f96106-7613-409f-b79d-45c1589653b8,2019-06-17 16:47:33,112.217.5.181,South Mirandaport,NJ,21491,Opera,Email,/products,purchase
1008074,49458,1,dd81a060-514e-4fb0-8b4f-23e6cbd1927c,2024-04-11 22:50:02,106.2.25.238,Markville,OK,53643,Safari,Email,/cart,product
1008075,23910,6,7433e52b-dbff-43aa-9b97-b313a7065f27,2023-03-28 05:46:16,56.154.143.238,Lauraville,OH,87247,Edge,Facebook,/search,home
1008076,,8,8d8525d8-e172-4dd1-952b-c2ae98ee989b,2019-02-04 04:09:26,32.171.187.67,New Markbury,NC,96930,Opera,Email,/profile,product
1008077,77033,9,cb16d53c-8f76-4fd2-b7d5-b391cd4d6d97,2023-11-06 13:14:52,81.124.70.239,North Kimberly,FM,61606,Opera,Search,/checkout,home
1008078,30691,8,49021a42-9dfb-413c-a213-013c4fbb853e,2023-07-26 04:52:41,38.217.69.211,Port Crystalmouth,OR,71533,Edge,Email,/products,purchase
1008079,,4,8fc25f3f-cd40-4490-b0d2-12ffe9aed8e4,2023-10-05 18:25:01,37.26.197.160,North Daniel,FM,65981,Opera,Search,/cart,department
1008080,11801,3,3c2ac5a4-2004-4776-8ec9-7125404065ff,2019-02-18 06:47:26,171.214.73.3,West Sethview,UT,77119,Edge,Display,/profile,home
1008081,49195,6,d7409192-aafc-45be-abb8-b3276a3419c7,2024-07-31 21:13:05,95.26.149.199,South Nicolechester,NJ,06939,Safari,Search,/home,purchase
1008082,111833,2,5de88997-e4f7-4815-950f-2c3699b0392c,2023-01-20 01:09:57,14.225.243.224,Vasquezside,ND,43736,Opera,Display,/checkout,home
1008083,111145,9,4323daf6-4e61-4d11-b2c0-c5a60056663e,2019-09-17 01:55:32,43.98.174.227,East Tammystad,FL,86319,Firefox,Display,/products,cancel
1008084,,3,9b8054b7-a9d8-47f5-8cd4-06a3bd903a66,2022-02-04 07:11:04,25.144.177.136,North Mollymouth,PW,38308,Opera,Organic,/home,department
1008085,104116,6,9e3e9542-5f32-463e-ad61-c792539921cc,2024-08-07 11:19:27,87.136.103.12,South Willieshire,OH,45056,Opera,Organic,/products,product
1008086,8646,7,fe778bb0-4071-431d-b7a0-f5a77dafdf6e,2019-07-15 23:15:08,4.186.163.54,South Erikafort,PR,70636,Safari,Facebook,/cart,product
1008087,39490,9,f13fbc93-544b-485b-8745-1e733f2b6626,2021-12-09 10:20:23,124.56.244.60,Darrylview,RI,53424,Edge,Email,/search,department
1008088,1410,8,f57680bb-972b-4c3d-b61d-3f6d22003e0f,2024-03-08 20:28:24,30.168.34.165,Lake Stephanieshire,MD,38567,Chrome,Organic,/checkout,home
1008089,44222,6,e04486c2-1356-47d6-a66e-32453252902a,2019-02-23 05:05:12,97.155.62.10,Tamarafurt,OH,26240,Edge,Email,/profile,cancel
1008090,109853,5,2b5f3a99-331b-4417-98b1-2884f605ad4f,2022-09-05 03:39:54,188.62.123.8,Stevenbury,GU,83742,Chrome,Search,/profile,cart
1008091,,1,d056b137-2123-417d-9e66-b893c236e765,2022-10-21 15:36:49,167.108.119.188,North Danielside,LA,46067,Edge,Facebook,/home,cart
1008092,105393,2,3de703dc-6374-4a69-82d7-1cd8f4b4abec,2019-05-25 00:01:43,108.85.161.108,East Jeffreymouth,AS,70760,Safari,Email,/home,cart
1008093,2733,3,faf0d5cb-8ad9-41ff-a47e-957d1138655e,2022-09-07 14:59:30,202.22.166.177,New Darius,LA,96245,Safari,Organic,/search,product
1008094,60690,10,228532ba-4f07-4291-acb8-56b81f456870,2021-10-16 17:10:00,200.52.145.165,Aaronfurt,VI,92136,Chrome,Display,/home,product
1008095,,7,17ca20a6-0ebc-4469-81a5-ceb4623a08fa,2024-04-04 20:27:15,189.133.21.197,New Susan,FL,46316,Opera,Facebook,/cart,cart
1008096,103821,6,3ec4fe7b-843a-4184-b904-04784c2e5df7,2023-09-07 10:32:09,150.216.75.44,South Ronald,DE,01227,Safari,Facebook,/home,cart
1008097,35170,3,0634f24e-a5e6-4a08-a75c-6e1a92b6d5fa,2023-05-06 20:52:36,6.224.154.54,East Jennifer,DC,58094,Edge,Search,/cart,department
1008098,,9,73bb2df0-3055-46e7-95e6-b505a71b2117,2023-10-24 00:50:39,160.164.146.31,Sandersstad,KY,76774,Opera,Email,/search,product
1008099,77178,7,f14a53ee-22df-4690-a6c9-940442440998,2022-11-19 16:07:20,63.219.102.55,North John,MD,87813,Opera,Facebook,/checkout,cancel
1008100,,2,b7c682fd-c928-4dd2-8f2d-c3cf01ac79f4,2020-06-13 16:10:29,187.251.210.60,New Katrinahaven,IL,01023,Opera,Facebook,/cart,purchase
1008101,37808,2,169c29d2-7c72-4125-bfd1-a5407b2e5dc7,2023-04-23 04:30:35,2.142.19.185,Zacharymouth,FM,07263,Safari,Search,/products,cart
1008102,122904,5,2e7b1727-9f68-47e5-93b4-b604057248aa,2020-09-01 16:21:58,154.221.24.149,Hernandezport,DC,58951,Opera,Facebook,/cart,product
1008103,,7,576280a9-121e-48c3-90da-1044a0236f3f,2023-04-27 19:05:33,178.63.249.210,Velezborough,NV,91436,Chrome,Display,/products,cart
1008104,113502,3,975ab52f-a715-4b4a-a2e5-cf3ac4d05e23,2022-09-11 04:30:37,176.239.251.84,West Karimouth,FL,00702,Firefox,Display,/products,home
1008105,90158,5,d313a508-f74e-4ba1-9007-d98bb023f431,2020-01-01 00:32:18,181.102.105.113,New Scott,PW,64491,Safari,Email,/home,cancel
1008106,,4,a2fc5dff-7043-448c-8d1b-9fa55a11a66a,2019-01-06 22:13:47,3.194.231.131,Williamsland,MD,87999,Safari,Organic,/cart,cart
1008107,78194,1,e4da7e68-8711-4378-916b-ba128a1eb535,2020-01-04 12:29:11,181.136.78.107,Justinland,AZ,17059,Chrome,Facebook,/products,product
1008108,102452,9,ae25cc36-4c3a-4e98-b55a-dd9f462ccc28,2022-09-21 19:26:12,114.72.108.197,North Paulafurt,NJ,86108,Edge,Email,/products,home
1008109,27492,7,9b88394e-e53c-4cce-b9d4-8ed6f2f40e5e,2024-02-13 18:55:17,160.145.142.247,Lake Matthew,WI,87864,Safari,Facebook,/profile,department
1008110,9661,6,097a5462-9c4f-452a-b662-60b81b72130f,2023-05-27 05:34:22,104.98.31.229,North Heather,NY,16485,Chrome,Search,/cart,home
1008111,,8,6a996e69-c43e-4ee0-9403-bb15a7f5c13b,2024-08-30 10:01:28,81.211.254.71,North Robin,CT,40054,Edge,Facebook,/checkout,cart
1008112,105453,10,51aa7afe-19b0-453c-938f-ca39a658635f,2023-12-09 01:29:18,182.243.146.102,West Julieport,MI,03766,Firefox,Email,/search,department
1008113,,10,425f2f1d-d58f-4a3b-b33a-e3968c4a617a,2023-09-27 13:07:23,162.28.192.101,Walshside,AS,93537,Edge,Facebook,/products,cart
1008114,,7,c3e60db6-7d98-4e29-af35-b728264e25e4,2021-05-18 22:20:51,38.50.60.199,Ramirezside,TX,92407,Edge,Organic,/cart,cart
1008115,15502,3,ec506171-bd6a-47cf-8378-139ce58ccdc3,2023-09-27 00:04:04,60.30.47.29,Amyberg,GA,25399,Chrome,Display,/cart,product
1008116,,1,985ab73e-59a9-4d93-8a5a-6ff4b4f3f6f2,2020-01-10 15:14:02,6.8.32.96,Port Matthew,ME,53921,Firefox,Display,/search,purchase
1008117,36416,5,c747bd86-659e-494c-93d5-c2d3698370d9,2020-09-02 13:02:59,31.136.97.175,Dillonstad,GU,71834,Firefox,Display,/search,purchase
1008118,,10,49b2f335-fa3e-438c-adb4-7df5acff9b1f,2022-04-08 18:18:29,160.218.228.138,Grahamland,PW,20178,Edge,Facebook,/profile,product
1008119,30874,7,49581133-4cbb-4012-98d6-d08c6bebea8b,2020-08-14 07:52:15,68.125.241.255,Barnettville,GA,83969,Edge,Facebook,/cart,purchase
1008120,110256,9,8b074cfb-bebc-45d5-ae44-053681a6aa9a,2020-08-15 15:12:39,168.58.185.41,North Hannahton,NH,52566,Opera,Display,/checkout,purchase
1008121,68074,8,6a9c56f3-db75-46b7-9a4e-f34ccdd28027,2020-01-27 07:29:17,89.150.116.184,South Jessica,CO,49869,Opera,Facebook,/products,purchase
1008122,38931,2,554ea735-7e05-429f-b89e-f94f887eb78d,2022-05-14 03:50:38,16.152.10.192,North Noah,CA,41396,Opera,Email,/cart,purchase
1008123,,10,3230de84-99cb-4a93-9fa0-61473fc2dc71,2019-05-29 11:18:24,72.94.216.51,Jonathanburgh,OR,47332,Safari,Display,/home,cancel
1008124,,5,85383f91-a470-4331-a53c-73ddf1a52d9f,2023-06-25 18:24:42,199.2.41.226,Laurahaven,UT,51693,Safari,Facebook,/cart,department
1008125,59341,3,48c12b4e-51a1-484a-b0e6-e52bc3fe09be,2020-09-17 06:53:32,201.147.68.83,Lake Saraburgh,WI,36818,Safari,Organic,/cart,product
1008126,62970,9,d6c9f2aa-f2ec-4d35-9581-5a86c4c51860,2023-09-30 19:12:55,180.102.116.155,Leonardland,NC,73325,Edge,Search,/home,purchase
1008127,60302,3,1ac94aef-b5b2-47dc-811a-e5ff58dffbce,2022-06-01 13:27:46,67.11.148.10,Josephberg,AK,28127,Opera,Facebook,/cart,home
1008128,11845,10,6a1d904d-a422-487d-8796-bab57ef48389,2021-08-28 10:09:01,206.212.173.15,Jonesland,TN,57693,Firefox,Display,/home,product
1008129,956,4,4b693616-30dd-49ab-9365-3687bde4d4ee,2023-01-29 08:03:25,102.151.184.153,West Duaneland,CT,36995,Edge,Display,/products,purchase
1008130,4062,4,0807a55e-1d47-43b0-a3f3-83d2271ec72a,2019-02-24 04:44:55,132.247.168.224,South Elizabeth,GU,41448,Safari,Facebook,/profile,purchase
1008131,15093,1,31a560e0-e27e-41a2-a35e-61cfc0e418e7,2022-08-02 04:41:37,172.20.120.65,Brownhaven,AS,29557,Opera,Organic,/profile,cart
1008132,56,8,dc0eaff5-fa21-4a4e-aec6-e33d45d1db0c,2024-02-03 15:11:47,61.150.59.196,Port Julieview,FL,39513,Safari,Search,/home,department
1008133,88126,10,761e2196-096c-48ee-8364-a492fad9b4fe,2021-12-08 10:05:28,51.7.67.121,East Mariah,MD,91625,Firefox,Display,/search,department
1008134,51602,8,50258242-0560-458b-8791-9887c34b0852,2021-09-02 04:56:41,161.142.103.147,Ramseyport,AR,04207,Opera,Facebook,/search,product
1008135,106157,7,3f10fae4-a131-49f6-b254-e0f412e4018d,2020-09-05 20:31:17,13.194.193.247,West David,IN,84015,Firefox,Search,/checkout,cart
1008136,,7,3224b080-0077-416d-a097-d25746bf19f9,2020-09-07 07:49:10,174.232.242.105,Parkerfurt,IL,79605,Firefox,Facebook,/checkout,cancel
1008137,100301,9,b6750ddb-e76f-4d27-9503-126261dda235,2021-11-20 01:34:46,160.172.39.177,East Jessicaton,MS,27678,Edge,Search,/checkout,department
1008138,100350,9,c0136b2f-c017-432c-8d48-e7c5ac12cea9,2020-06-12 01:01:56,207.243.227.236,Danafort,RI,36307,Edge,Email,/profile,home
1008139,,4,2e5eb9ec-e287-4599-8c60-b6bed766b2b1,2022-08-02 09:08:06,57.231.155.6,Kellyview,MS,86998,Firefox,Facebook,/products,product
1008140,80606,9,949fa70a-da95-45d4-a9cf-75d2261e2166,2021-07-13 18:23:41,60.60.30.110,Tamaraland,IN,40178,Edge,Organic,/home,purchase
1008141,,7,1f366e59-6f06-4329-8545-b6dbd6e142b2,2023-03-20 10:30:44,81.208.51.197,East Gabrielberg,GA,14998,Safari,Organic,/profile,cart
1008142,101939,6,fa28ae27-dfe3-4c7f-95c9-8d3733abe9d0,2021-07-16 06:56:40,150.153.229.9,Lake Derek,TX,37685,Firefox,Facebook,/cart,product
1008143,105233,4,01ca21a1-5c1b-4335-bfed-52536f7830fb,2023-04-30 17:13:58,40.134.114.7,West Raymondtown,AK,37732,Safari,Display,/search,product
1008144,,3,57b27ccc-47f2-4e0f-8aa0-94e70d4cbd94,2022-06-07 16:15:24,96.87.221.95,West Meganville,WV,81523,Chrome,Facebook,/checkout,department
1008145,,9,bcf1d31e-8808-4395-b5c3-1b8050b08d58,2024-09-26 23:05:51,98.237.0.190,Port Kellyshire,AR,42795,Chrome,Search,/search,department
1008146,80707,4,65b31920-f09f-4d45-ac3e-45ed15fb9b32,2022-07-28 10:50:25,78.133.134.205,Gutierrezborough,RI,60437,Safari,Display,/products,purchase
1008147,,1,d7d6b5b3-e0ff-4111-a478-366ff9353d36,2022-06-17 10:56:49,84.136.26.186,Mooneyborough,WV,33994,Opera,Email,/home,product
1008148,,7,694a4c0f-0692-409e-9eb1-5c079c94cb9d,2019-07-19 21:39:54,7.251.198.235,Barryshire,MA,08223,Safari,Search,/cart,cancel
1008149,68766,7,af62e2a5-e30f-49e9-8e26-ab042a84ac59,2022-12-12 09:41:10,202.165.154.255,Rebeccastad,DE,27958,Opera,Facebook,/profile,home
1008150,,2,8481651e-dd06-410b-8fb8-c9433c5affc8,2024-06-18 11:07:37,193.19.33.182,Lake Holly,FM,39604,Opera,Email,/products,department
1008151,,6,752b0366-fd05-4574-80d8-dbf5613d4d2c,2020-01-19 23:47:42,177.101.14.182,Brendatown,ID,13559,Firefox,Organic,/home,product
1008152,16100,6,026000a5-529b-4a0c-b445-b104ccf6b928,2019-11-14 11:42:41,179.24.227.114,Matthewshire,MI,75825,Edge,Organic,/profile,cancel
1008153,,3,c4c0f7f7-1bbb-45c9-acee-eb21defac2a2,2022-09-07 17:55:27,219.201.189.145,West Chad,UT,58097,Edge,Facebook,/profile,cart
1008154,12216,3,13605873-7b2d-4d76-bc8e-f0f0eb1b8bd1,2019-09-01 15:52:37,52.166.89.57,South Lisa,DE,72050,Edge,Facebook,/search,purchase
1008155,25867,4,c09f779d-7a3a-4e0f-b942-aa24d45abdeb,2019-07-08 23:55:15,128.4.184.120,East Amy,TN,33120,Firefox,Email,/cart,cart
1008156,80682,5,7660595c-08f5-4b07-b327-c0e3f3fb8242,2019-11-28 04:10:38,44.201.3.231,Jonesport,KY,91650,Firefox,Search,/home,purchase
1008157,,6,0bc5168c-9c33-45dd-8277-67c5e62cf31e,2023-04-02 20:38:42,73.252.229.121,Lake Robertland,ME,71990,Edge,Facebook,/checkout,home
1008158,108303,3,be417d7b-c1f2-4cab-b484-997bf3323c38,2019-09-22 08:35:37,82.213.6.42,Tranburgh,MS,15640,Opera,Organic,/home,cancel
1008159,8563,1,e83e4865-89c7-4f55-85a0-d793e0225fcb,2019-09-17 00:17:13,112.59.82.232,North Nicholas,ND,34242,Firefox,Search,/profile,product
1008160,,8,df0d44c7-6e3d-412f-9484-71f8e81481f5,2021-02-06 01:25:03,219.153.202.50,Courtneyfurt,NH,29815,Firefox,Email,/search,cart
1008161,18423,4,b903659e-f895-472b-869d-73cee8442cb0,2019-07-12 19:44:50,137.183.97.22,East Lindaland,VA,24704,Safari,Facebook,/cart,cancel
1008162,47449,5,7dcffdf8-dd98-44b0-810d-f40b9b79676d,2020-11-10 21:17:31,123.12.172.148,Terryberg,MP,79753,Edge,Search,/products,cancel
1008163,28886,9,58b736e7-a529-4342-af79-90462e8fc352,2019-09-01 18:25:47,103.130.49.65,North Matthew,OR,36674,Safari,Facebook,/checkout,cancel
1008164,,5,99690ebd-0b39-4ff0-a77d-c0cdae76d139,2024-09-21 23:57:19,123.18.123.76,North Maryport,MT,95900,Safari,Search,/home,purchase
1008165,98786,9,65a237ad-ece5-4a05-95d5-34c512cf4b01,2019-09-05 06:09:00,85.247.37.176,Caitlinport,KS,59712,Opera,Email,/search,purchase
1008166,15011,5,dace5178-cae3-4e1d-9a09-444330bd0358,2021-03-26 15:43:29,155.62.3.175,North Timothyhaven,CT,26987,Firefox,Organic,/products,product
1008167,83968,5,5a0c7c7e-31e4-4478-bdb1-902bf9fefc20,2024-02-07 01:12:06,97.226.112.41,Lake John,NE,82013,Firefox,Organic,/search,cancel
1008168,56332,3,cdafe45f-fa6a-44e4-b6cd-7d9f7bb7a208,2020-08-26 05:19:48,219.52.94.255,New Anthonytown,NV,87426,Opera,Facebook,/search,cancel
1008169,,9,714cbf2c-72ed-4a57-87e5-805032f907ac,2021-02-05 11:47:52,41.21.211.254,Susanview,NY,97225,Chrome,Email,/profile,product
1008170,59588,6,500b0821-b1b4-44d8-a605-6b4aa86b23f3,2020-06-07 02:54:18,56.11.154.106,East Jamesmouth,WI,68813,Chrome,Email,/search,product
1008171,60713,5,4116635f-8ced-4690-94ab-de7116614b34,2021-12-01 21:16:44,85.162.253.82,South Lisaton,UT,97185,Opera,Search,/profile,cancel
1008172,49061,9,c435d492-21a4-484d-beaf-6f0beacc4e7d,2022-07-30 16:25:45,20.18.230.177,Stephaniehaven,MD,51142,Firefox,Organic,/home,product
1008173,41323,5,372ce7b8-a14a-46bc-a857-178d8ef75c8a,2024-11-13 10:03:17,118.209.56.79,Ramosville,PW,28512,Edge,Organic,/home,department
1008174,,10,4162bbaf-4e03-41a9-967b-ba85167552d1,2023-07-16 05:26:51,181.182.112.198,Wrightside,OK,60648,Chrome,Facebook,/home,home
1008175,102533,6,e50b72aa-15f1-463c-8c60-fe0775d6bbb8,2021-01-01 20:29:14,19.198.33.227,East Christopherborough,PR,93647,Opera,Facebook,/products,cancel
1008176,43018,4,d9ad9160-369a-4d4f-985a-e795f07d939e,2021-02-24 15:56:04,173.134.198.44,New Jordan,MH,58819,Chrome,Email,/home,product
1008177,49622,5,e8073b47-e8f7-425c-9463-c29d36bee197,2024-11-29 13:11:10,10.98.176.197,Port Michaelchester,MN,97908,Firefox,Display,/cart,product
1008178,99412,3,eac2d2d6-1de4-42fb-9b7a-1228d4841f18,2022-10-01 04:51:45,160.56.70.64,Brianside,TN,61404,Opera,Search,/search,product
1008179,,1,71257d83-7b38-4b2b-967a-35c4d5c879b5,2020-09-08 23:26:18,16.152.188.5,Ramirezland,IL,31924,Chrome,Display,/products,cancel
1008180,14086,10,88c9c789-146d-4ffc-b0cb-61df1afc07e3,2021-01-08 20:15:43,10.137.22.37,West Michelle,LA,17630,Safari,Search,/checkout,purchase
1008181,1979,6,1a8d8cf7-efb7-47a3-af97-3623696efdbf,2020-05-22 20:22:48,34.215.170.166,Payneport,IL,99815,Firefox,Display,/home,home
1008182,,5,f30e25bc-435b-4ff9-aef4-a2cab78197ea,2022-07-20 22:16:05,142.68.45.187,Johnsonberg,VI,55849,Firefox,Email,/search,purchase
1008183,,7,268d3a96-f8b8-4a1a-8678-6c3c9e1463d7,2020-03-06 04:01:50,142.186.45.156,New Derrickport,NJ,92029,Firefox,Search,/cart,cancel
1008184,92930,6,88f80fd9-7099-46c2-b745-1714a19d9550,2023-06-21 08:57:26,158.32.167.55,Michaelview,AS,47673,Safari,Facebook,/products,purchase
1008185,65252,6,72ce2c4f-9dc7-4d84-bcc4-c95b9c174eca,2021-07-08 09:44:27,128.243.105.143,Lake David,SC,71606,Edge,Organic,/search,cart
1008186,28789,4,32db2057-4888-48d6-9159-4ddadba455e7,2021-06-20 08:29:05,220.86.82.88,Brandifort,PA,78767,Opera,Email,/profile,purchase
1008187,27201,2,f6cc6739-fa65-4b05-8438-e152a4866d0e,2024-04-05 14:29:53,211.165.146.163,New Danielle,LA,42725,Chrome,Display,/search,product
1008188,,9,8bcccb91-e167-441e-885c-d8ecd41399c5,2024-10-28 13:40:19,40.81.57.88,Simpsonshire,VA,95788,Opera,Display,/cart,cart
1008189,69568,3,82d32c60-1b69-4a28-a94a-495e1d244277,2021-01-31 15:11:23,71.201.18.206,Danielbury,MO,39494,Opera,Search,/search,purchase
1008190,23608,9,cbb23fb0-8f41-4b96-90a5-6d583f246749,2020-11-10 16:21:18,21.37.46.163,North Amyport,VI,41198,Firefox,Display,/checkout,purchase
1008191,,2,0ffb76b5-3086-4d43-81a5-5e572a22d669,2019-04-06 00:34:21,184.47.84.149,Chantown,OH,23680,Opera,Display,/profile,cart
1008192,82728,10,7abcbc93-1e78-415b-90d5-deef68eac4b1,2024-10-21 17:24:54,88.32.227.250,South Debrastad,NY,72070,Opera,Organic,/checkout,cancel
1008193,2324,8,24a9dc2c-f6be-433d-ba6c-aebbce2cf544,2019-10-20 14:11:14,144.138.20.251,Roseburgh,NV,15869,Safari,Organic,/checkout,department
1008194,88987,7,6860e34f-228a-451d-b298-454ee3c01638,2022-11-01 07:47:10,8.119.86.70,Michaelland,HI,71634,Edge,Search,/products,department
1008195,123116,9,25d6aa55-111a-474d-8f22-521278792a72,2024-03-14 16:37:35,151.216.59.42,East Danielfort,MH,40583,Opera,Facebook,/cart,purchase
1008196,43020,1,784c1472-2391-472e-b0d9-f341dc07b8bb,2023-07-06 03:48:47,147.187.113.123,Spearschester,WV,95662,Opera,Display,/home,cancel
1008197,,8,d60dcea8-9b24-4ae2-8bc2-b17b085a7dd8,2023-06-18 09:32:13,39.241.220.43,Port Kimberly,AK,40223,Safari,Email,/home,product
1008198,117207,10,e448e51a-d303-456f-8c00-31040d30271c,2021-10-02 01:03:53,140.87.150.64,Gallagherburgh,MN,03466,Chrome,Facebook,/cart,department
1008199,82941,7,c79f7ace-ecb2-4786-804b-d700ab3a4013,2021-04-05 12:58:12,9.198.129.171,North Sarah,IN,48752,Safari,Display,/cart,cart
1008200,24923,10,9a7fea29-001b-475a-bfe8-23fa04c60534,2022-02-01 00:16:27,190.57.139.8,Christopherchester,SC,24359,Firefox,Search,/products,product
1008201,33476,5,38b8e444-13f0-400b-a521-d5c9a335d363,2023-03-19 09:48:51,48.239.198.16,West Michaelshire,NH,23275,Chrome,Facebook,/products,cancel
1008202,,8,62bd83b8-adde-42fc-90f7-2ed72af1e215,2020-05-25 10:14:11,178.7.89.145,Kimberlystad,GA,22717,Chrome,Display,/search,purchase
1008203,55,2,781902f6-9e93-4452-91f6-7f5bc78a38b5,2022-08-08 04:38:51,158.226.230.73,East Michaelshire,WY,72769,Chrome,Email,/home,department
1008204,64003,3,0e5f3017-1b1b-4200-a5e6-bb156f75f055,2020-09-13 02:07:33,3.71.86.1,Meganberg,GA,05486,Opera,Search,/search,cart
1008205,82602,5,769a4151-1331-4a24-ad6b-9a1058c23ad5,2020-12-05 04:35:20,190.120.58.21,Port Kristen,WY,76237,Firefox,Facebook,/home,cancel
1008206,51421,7,f7f93c0c-b659-419e-89a2-fad518e12f1b,2019-08-31 09:40:10,153.188.141.68,Allenstad,TX,90522,Edge,Organic,/checkout,home
1008207,64057,10,f0085054-d4ae-467d-b7c5-ab86f2e4e298,2020-05-31 10:10:22,91.107.211.208,East Jamie,AL,82606,Firefox,Organic,/products,cart
1008208,48061,3,9e5bb67e-57cc-4c43-8029-2791d7ceb88c,2019-06-12 17:43:42,86.165.114.127,Nancyfort,WY,56884,Chrome,Display,/products,home
1008209,118108,4,432a86ba-823b-497c-a1fd-213651c323bb,2020-02-18 22:17:13,151.242.193.17,South Melissaberg,CA,46105,Chrome,Search,/home,cancel
1008210,83302,9,2b8fd3f0-5882-4ab9-b3c8-dc8d6cfa9541,2023-02-22 09:05:28,158.65.142.33,Laurafurt,IL,65620,Firefox,Email,/home,product
1008211,,10,6bceff6b-079c-45bd-b43d-72eb905c9e8b,2020-09-11 07:38:26,23.147.150.64,East Robertbury,PR,68201,Chrome,Search,/checkout,product
1008212,,7,cd5718cd-d56f-4368-8ca0-d3edb03a306d,2021-07-25 13:44:47,136.40.136.23,Simsmouth,GU,15779,Edge,Organic,/products,home
1008213,3173,5,0ffce3d4-42e4-4994-bef9-c3e675f91ddc,2023-01-31 17:00:58,48.128.133.181,West Jeremyland,ND,82657,Firefox,Display,/search,department
1008214,,8,7ce3ee6c-1dd0-45b8-90cc-5f0dee17878f,2022-04-23 17:23:02,52.217.92.163,East William,SC,61983,Firefox,Email,/products,product
1008215,96926,5,ca5144bc-aebb-4959-bb55-46ea7129db1a,2021-05-05 01:46:26,74.10.117.113,Nelsonchester,AR,01870,Safari,Facebook,/home,home
1008216,103643,7,1de5cec6-52cd-46a2-b681-efc9909c1595,2020-06-22 18:42:02,32.0.224.1,Michelleside,HI,69725,Chrome,Facebook,/checkout,cancel
1008217,,8,efe6c585-0d41-41aa-9cdf-abf40500e85c,2021-09-15 01:43:57,171.125.248.133,South Christophershire,KY,88519,Opera,Display,/profile,department
1008218,,2,8f12b002-4293-4731-8552-91fd8cb85f75,2023-06-30 14:46:54,1.132.24.154,Alexistown,PA,62988,Opera,Search,/home,home
1008219,105686,10,60ed1932-fd61-49fa-a18e-809a1deaf85d,2019-04-19 22:59:15,122.16.43.227,Port Tammyfort,TN,09910,Chrome,Display,/search,product
1008220,106162,9,81476299-9a49-44a2-9c65-2bb910fd3ac0,2022-11-03 12:52:37,142.163.193.86,Tammyville,CT,43080,Chrome,Search,/search,home
1008221,96319,6,efe92283-b650-49bf-a75f-320b14dd2148,2024-01-28 01:06:09,53.102.140.105,Port Nichole,SC,04446,Edge,Organic,/checkout,cancel
1008222,56173,6,c323da01-17eb-43f3-bc31-6ca70d19296b,2023-09-30 06:20:22,200.188.238.239,North Michaelland,DE,30529,Opera,Organic,/checkout,product
1008223,2791,4,48c8dc29-baef-4cc4-8f20-7c035d3b36f3,2024-07-18 19:48:23,215.78.223.240,Jamesland,WI,57335,Firefox,Facebook,/search,cart
1008224,41970,10,d339a514-c054-4631-b2c0-f3ca10a44930,2022-10-29 01:18:02,39.229.144.199,Lindaberg,FM,99541,Safari,Facebook,/profile,home
1008225,2718,10,a7c87595-112c-473d-80e7-fa9318912116,2024-11-17 03:39:21,103.79.70.90,Port Lisashire,NE,04322,Opera,Display,/profile,cancel
1008226,,8,a6e51eaa-11eb-4d18-9aa2-b5a46a01907b,2023-02-14 22:13:19,204.153.132.41,South Michaela,WI,50756,Opera,Organic,/profile,cancel
1008227,41221,3,f4ee1b92-caf5-4bc8-a01b-17e9184ed497,2021-04-19 10:57:25,17.248.25.90,Farmerchester,AR,45521,Firefox,Search,/profile,home
1008228,,4,3fbb8bc7-f504-4902-8b5e-7faa5780ecc4,2023-04-20 17:36:26,90.221.158.250,Anthonyville,CO,71331,Firefox,Organic,/products,home
1008229,,9,39aa091b-f428-465d-9603-75b8b4c864a5,2020-05-16 23:38:12,6.52.54.241,Port Heidiville,TN,39025,Firefox,Search,/checkout,home
1008230,,3,20a93517-b15a-4f06-80c7-0ad83617f296,2023-05-08 18:56:57,65.76.68.241,Jameshaven,OK,99422,Edge,Facebook,/cart,product
1008231,,6,cc135382-7f21-4eda-b384-226eeaa42247,2023-11-26 18:24:27,38.122.252.218,Leeberg,VI,38613,Firefox,Display,/checkout,product
1008232,11713,7,dd2aa8e8-1525-4425-a248-109307b9710f,2021-08-07 05:52:03,54.238.124.97,East Kelly,VT,11019,Firefox,Display,/products,product
1008233,,8,ddc7b0d5-8d40-483c-a4da-ca5175dee84d,2019-05-27 04:29:22,204.161.162.17,Natalieville,DC,54870,Firefox,Email,/home,department
1008234,45739,9,3531655c-fef6-45d2-8b6c-f86dc782ec56,2023-05-23 20:05:02,1.196.243.254,Amberbury,MD,83868,Firefox,Search,/checkout,department
1008235,29508,4,b2102506-c949-4d70-b10f-82e64675fa65,2020-01-18 07:50:19,115.70.64.119,Frenchside,MD,53963,Chrome,Display,/home,cancel
1008236,72534,1,8e38db5e-6104-46e6-8439-8a8ebc68d2f5,2019-02-28 22:25:46,216.150.138.159,Karinahaven,SC,36392,Opera,Display,/search,cart
1008237,10365,2,4e4b2510-ff26-41da-85a6-b5b5442586a3,2021-08-20 00:23:23,203.183.24.235,New Nicholasshire,TN,77800,Firefox,Organic,/profile,home
1008238,92025,4,77aeafb6-b46f-4b25-bddd-587ef645cbe6,2021-07-28 20:02:56,1.92.96.249,New Julie,VI,34156,Chrome,Facebook,/cart,cancel
