id,product_id,created_at,sold_at,cost,product_category,product_name,product_brand,product_retail_price,product_department,product_sku,product_distribution_center_id
70309,22055,2022-04-21 08:51:57,2022-08-11 08:51:57,31.07,Outerwear & Coats,Inverse systematic policy,Adidas,93.38,Women,kM-35168679,1
70310,16903,2022-12-04 03:17:28,,20.81,Plus,Object-based analyzing product,MG,59.27,Women,Ng-77604217,10
70311,13027,2021-01-10 19:14:29,,21.53,Jeans,Public-key disintermediate emulation,Puma,60.66,Women,uz-41160348,9
70312,23850,2022-06-08 16:53:34,,32.22,Outerwear & Coats,Phased directional circuit,Puma,112.84,Women,vu-81831788,4
70313,22357,2022-02-25 11:50:19,,21.07,Sweaters,Self-enabling systematic website,Calvin Klein,62.72,Men,Ri-33968371,7
70314,26705,2022-07-05 13:15:57,2023-01-21 13:15:57,39.65,Plus,Re-contextualized bi-directional framework,Calvin Klein,133.25,Men,jC-87020918,9
70315,20975,2021-09-18 17:18:34,2022-04-17 17:18:34,49.77,Accessories,Assimilated systematic encryption,Calvin Klein,169.03,Men,FG-00571258,2
70316,23348,2019-08-07 15:08:44,,36.13,Plus,Compatible upward-trending infrastructure,Levi's,113.06,Men,cx-17642815,4
70317,22917,2022-10-12 15:01:04,2023-01-02 15:01:04,13.32,Sweaters,Vision-oriented cohesive knowledge user,Calvin Klein,44.45,Men,Rq-11059682,7
70318,26418,2023-07-05 22:03:29,,18.31,Pants,Implemented fault-tolerant implementation,Puma,63.43,Men,RR-32588077,6
70319,24162,2021-10-24 03:55:20,,28.3,Plus,Open-architected analyzing task-force,MG,61.08,Men,bn-65468693,2
70320,21775,2024-12-26 04:37:34,,1.79,Sweaters,Proactive empowering throughput,Puma,7.15,Women,Px-88645921,8
70321,11786,2022-09-05 14:46:51,2022-09-08 14:46:51,44.3,Accessories,Phased holistic application,Nike,174.72,Women,IG-50177199,4
70322,11916,2023-10-10 21:57:24,2023-12-10 21:57:24,48.87,Plus,Versatile even-keeled installation,Levi's,150.14,Men,Lb-85878995,5
70323,22399,2022-09-18 06:49:06,2022-12-24 06:49:06,4.94,Tops,Mandatory uniform alliance,Adidas,13.24,Women,qh-78657599,2
70324,29880,2020-03-09 20:08:16,,22.74,Tops,Optional background productivity,Calvin Klein,71.23,Men,Ar-80466607,1
70325,20193,2023-02-27 01:17:49,,21.92,Jeans,Down-sized cohesive infrastructure,Nike,85.61,Women,te-31800043,1
70326,24572,2023-02-22 17:48:16,2023-10-16 17:48:16,37.18,Accessories,Digitized disintermediate leverage,Nike,118.76,Men,YF-11017759,1
70327,20404,2020-09-06 06:12:23,,39.26,Pants,Total dedicated access,Puma,81.24,Men,Mx-69458292,8
70328,21398,2019-01-24 06:21:19,,48.44,Outerwear & Coats,Upgradable 24hour approach,Calvin Klein,126.13,Men,cD-88286818,10
70329,15832,2020-01-31 04:55:23,2021-01-25 04:55:23,5.69,Accessories,Total even-keeled analyzer,Puma,12.96,Women,Fs-45155486,2
70330,20646,2020-08-07 22:33:45,2021-06-29 22:33:45,20.16,Plus,Open-source system-worthy firmware,Nike,65.59,Women,UP-79257416,1
70331,11098,2020-08-13 10:17:20,,4.61,Pants,Integrated multi-tasking pricing structure,Adidas,18.09,Women,jl-36236836,3
70332,11535,2019-12-25 21:05:39,2020-09-26 21:05:39,10.13,Pants,Robust solution-oriented installation,Calvin Klein,37.31,Men,hV-28947286,2
70333,12818,2020-10-29 18:43:41,,38.01,Outerwear & Coats,Ergonomic discrete process improvement,MG,111.1,Men,Op-44289067,10
70334,20844,2020-08-07 06:59:54,2020-09-03 06:59:54,10.82,Accessories,Secured clear-thinking matrices,Puma,41.59,Women,Aa-19424587,9
70335,26248,2022-06-08 09:52:18,2022-10-22 09:52:18,49.66,Jeans,Optimized full-range solution,Puma,134.16,Women,HV-85954743,2
70336,11124,2019-09-01 04:48:02,,34.53,Outerwear & Coats,Managed non-volatile complexity,MG,128.14,Women,rc-06757371,3
70337,11697,2020-10-23 15:42:18,2021-10-06 15:42:18,29.13,Sweaters,Adaptive 5thgeneration matrices,Levi's,93.57,Women,iH-59880245,2
70338,29833,2023-06-29 22:51:50,2024-02-18 22:51:50,22.38,Jeans,Total context-sensitive customer loyalty,Tommy Hilfiger,66.93,Men,Ts-74779630,2
70339,10403,2020-11-18 03:26:25,2021-01-18 03:26:25,4.25,Plus,Polarized uniform software,Adidas,11.8,Women,Te-28144455,5
70340,12036,2022-01-26 12:31:51,,28.1,Tops,Persevering fresh-thinking matrix,Tommy Hilfiger,111.22,Women,mH-10050527,9
70341,10594,2023-01-11 12:10:35,2023-09-20 12:10:35,29.01,Plus,Inverse reciprocal task-force,Nike,68.11,Men,ya-52933164,3
70342,15072,2019-01-08 21:32:42,2019-03-02 21:32:42,30.82,Sweaters,Operative coherent website,Levi's,98.98,Women,aK-90236744,3
70343,16796,2024-11-27 22:36:13,,37.29,Tops,Networked interactive migration,Tommy Hilfiger,148.83,Women,gH-08122916,10
70344,19139,2019-06-03 16:09:03,,20.0,Tops,Versatile asynchronous data-warehouse,Nike,64.57,Men,Hq-68981913,2
70345,13098,2020-07-19 00:40:09,,31.83,Tops,Optimized object-oriented archive,MG,65.27,Men,Of-21853322,5
70346,29729,2023-03-18 05:34:49,,43.39,Outerwear & Coats,Quality-focused actuating benchmark,Calvin Klein,121.48,Women,dV-35982505,3
70347,20536,2019-08-30 13:10:47,,10.33,Accessories,Customer-focused zero tolerance capacity,Puma,20.97,Women,mN-72772005,6
70348,11086,2023-08-22 05:22:31,2024-02-20 05:22:31,32.45,Outerwear & Coats,Operative directional implementation,Calvin Klein,121.25,Women,xj-04479516,2
70349,24958,2023-06-01 14:37:00,2023-12-16 14:37:00,40.33,Sweaters,Customer-focused client-driven solution,Levi's,160.05,Men,LM-72511087,10
70350,27074,2021-01-01 04:21:47,,6.48,Accessories,Object-based local paradigm,Puma,13.55,Men,wp-90299684,6
70351,13545,2020-02-13 02:54:45,2020-05-26 02:54:45,36.98,Outerwear & Coats,Right-sized high-level moratorium,Nike,83.15,Women,Ua-21093308,7
70352,25091,2023-09-06 17:41:43,2024-07-07 17:41:43,21.87,Accessories,Open-architected scalable focus group,MG,87.11,Men,aF-27161909,9
70353,17260,2024-08-14 23:23:20,,19.09,Outerwear & Coats,Fundamental content-based Local Area Network,MG,40.56,Men,lI-14398005,2
70354,22447,2024-11-14 14:10:34,2025-11-13 14:10:34,8.04,Outerwear & Coats,Expanded bottom-line open architecture,Puma,22.71,Women,Oi-92819529,1
70355,21812,2020-12-25 04:50:10,2021-05-28 04:50:10,30.82,Jeans,Monitored 5thgeneration workforce,Adidas,71.21,Women,IA-85420185,1
70356,14170,2021-09-09 12:17:24,2022-01-28 12:17:24,6.1,Jeans,Mandatory modular challenge,Puma,22.97,Women,CM-34388807,8
70357,18525,2020-02-11 19:28:10,,31.01,Accessories,Synergistic tertiary time-frame,Tommy Hilfiger,116.9,Men,bw-90920267,1
70358,26829,2019-12-10 11:48:36,,37.69,Sweaters,Up-sized tertiary analyzer,Calvin Klein,88.27,Women,mR-02815693,10
70359,22145,2022-09-18 18:12:22,2022-10-08 18:12:22,3.01,Jeans,Operative explicit contingency,MG,7.69,Women,wm-47792036,2
70360,20614,2024-05-14 04:55:13,2024-08-05 04:55:13,28.9,Tops,Re-contextualized impactful analyzer,Calvin Klein,93.79,Women,qY-61500888,3
70361,25119,2022-08-10 10:12:23,,42.97,Outerwear & Coats,Down-sized neutral toolset,Tommy Hilfiger,151.08,Men,gY-18643704,1
70362,28986,2019-08-15 10:45:45,,11.76,Accessories,Ergonomic interactive Graphical User Interface,Levi's,42.76,Men,mA-46752656,1
70363,20986,2021-02-18 04:48:04,,20.03,Tops,Ergonomic upward-trending installation,MG,48.49,Women,sr-86446740,3
70364,29217,2023-04-01 14:41:26,,11.22,Plus,Vision-oriented real-time architecture,MG,38.32,Women,Ps-13204463,6
70365,24285,2021-11-04 22:41:32,,49.1,Pants,Centralized 24/7 process improvement,Adidas,116.77,Men,Oh-16088845,6
70366,16994,2021-03-26 01:50:33,,19.44,Sweaters,Cross-group didactic software,Adidas,45.13,Men,jp-23353946,3
70367,25990,2023-10-21 09:44:23,,33.67,Outerwear & Coats,Networked object-oriented product,MG,110.3,Women,RP-28003553,6
70368,26999,2022-04-06 18:43:55,,15.04,Accessories,Re-contextualized local neural-net,Tommy Hilfiger,59.84,Men,le-46158888,6
70369,27637,2022-02-26 13:03:29,2023-01-18 13:03:29,29.97,Pants,Configurable 24hour solution,MG,61.74,Women,yO-18826096,6
70370,16611,2022-08-12 20:08:09,2022-10-24 20:08:09,2.14,Outerwear & Coats,Stand-alone radical secured line,Puma,8.3,Men,Ki-63335320,3
70371,23876,2022-07-27 08:22:24,2022-09-07 08:22:24,28.42,Sweaters,Compatible regional interface,Puma,66.9,Men,cR-01769123,6
70372,17150,2021-10-03 17:17:03,2022-04-12 17:17:03,11.47,Plus,Reverse-engineered attitude-oriented application,Calvin Klein,31.64,Men,Nl-17003336,7
70373,11172,2021-02-11 03:29:08,2022-02-02 03:29:08,10.94,Jeans,Vision-oriented 4thgeneration access,Levi's,31.75,Women,Bg-88370031,2
70374,11270,2023-09-02 03:01:57,2024-07-10 03:01:57,14.13,Accessories,Realigned holistic time-frame,Nike,54.66,Men,MM-81436565,6
70375,16131,2021-02-05 04:59:28,,18.34,Jeans,Optional fault-tolerant artificial intelligence,Puma,51.71,Women,rK-34898094,8
70376,27153,2021-10-24 05:30:01,,8.9,Jeans,Organic bottom-line portal,Calvin Klein,26.44,Men,gP-80517371,3
70377,24499,2022-03-22 18:39:28,2022-06-28 18:39:28,45.23,Tops,Programmable cohesive challenge,Adidas,137.34,Men,vF-18795652,8
70378,17720,2020-03-25 23:35:43,,18.43,Sweaters,Public-key didactic application,Calvin Klein,72.13,Men,EB-02272494,3
70379,16574,2021-05-03 14:53:59,,5.78,Jeans,Grass-roots encompassing firmware,Calvin Klein,18.26,Men,ld-76108459,7
70380,17943,2024-01-02 21:21:00,2024-04-14 21:21:00,17.17,Tops,Face-to-face needs-based encryption,Puma,43.26,Men,Hi-96721562,2
70381,18897,2024-07-07 18:47:22,,46.66,Accessories,Ergonomic coherent application,Levi's,108.27,Women,jE-88771608,9
70382,19327,2020-06-12 12:41:16,2021-02-03 12:41:16,5.88,Plus,Versatile analyzing methodology,Calvin Klein,15.16,Men,vn-74467846,2
70383,12063,2024-01-06 20:51:39,2024-12-02 20:51:39,18.66,Plus,Optional eco-centric project,MG,43.96,Women,Kd-77490114,10
70384,16392,2021-08-12 17:12:54,2022-07-01 17:12:54,1.47,Tops,Business-focused directional strategy,Nike,5.23,Men,re-02140966,1
70385,23231,2024-05-04 18:44:07,,13.37,Pants,Universal reciprocal website,Adidas,39.6,Women,nM-43421142,4
70386,15934,2019-02-22 23:17:12,2019-07-13 23:17:12,19.79,Jeans,Versatile mission-critical installation,Tommy Hilfiger,76.77,Men,ue-16311599,9
70387,18739,2024-11-06 00:42:57,2025-07-08 00:42:57,12.55,Jeans,Networked optimizing encoding,Levi's,35.38,Men,vE-99363203,10
70388,15886,2023-12-19 07:17:12,2024-08-18 07:17:12,1.3,Pants,Down-sized asynchronous database,Levi's,4.73,Women,DI-24714488,2
70389,20734,2024-06-14 06:19:29,,17.25,Jeans,Mandatory reciprocal neural-net,MG,37.88,Men,Gj-18322059,5
70390,18959,2022-02-14 10:20:19,2022-09-11 10:20:19,19.16,Pants,Reduced global complexity,Calvin Klein,47.94,Men,Vw-42752480,9
70391,15573,2023-06-18 11:11:20,2024-03-10 11:11:20,13.35,Accessories,Multi-layered 3rdgeneration open architecture,MG,40.41,Men,Ri-91624248,7
70392,13895,2021-07-15 10:54:19,2022-03-30 10:54:19,17.75,Plus,Synergized web-enabled contingency,Puma,41.87,Women,vY-80708812,3
70393,24100,2020-12-14 08:22:15,2021-01-16 08:22:15,36.43,Outerwear & Coats,Programmable real-time moratorium,Nike,123.45,Men,IS-21330489,1
70394,14662,2021-06-15 18:38:34,2022-05-16 18:38:34,33.61,Jeans,Persevering system-worthy success,Levi's,111.97,Women,FW-86508428,2
70395,10803,2023-03-31 11:54:27,2023-06-21 11:54:27,28.61,Plus,Stand-alone needs-based project,Tommy Hilfiger,101.51,Men,Jh-90443353,8
70396,24916,2021-09-14 22:34:09,2022-05-12 22:34:09,24.62,Accessories,Horizontal explicit productivity,Levi's,79.91,Men,Nh-90027653,9
70397,27583,2019-04-26 15:18:10,,49.2,Outerwear & Coats,Phased zero tolerance installation,Adidas,176.01,Men,qM-73760481,5
70398,21779,2020-05-06 08:27:07,2021-03-15 08:27:07,5.4,Jeans,Virtual executive orchestration,Puma,15.14,Men,Eg-55496129,8
70399,17999,2024-09-18 15:46:53,2025-07-24 15:46:53,48.01,Outerwear & Coats,Customizable dedicated success,Nike,112.59,Men,md-90676613,2
70400,18037,2022-05-15 14:47:49,2022-09-20 14:47:49,49.06,Sweaters,Business-focused encompassing benchmark,Adidas,107.98,Women,dD-90477557,1
70401,12061,2019-10-25 11:42:10,,24.83,Sweaters,Reduced directional neural-net,MG,83.58,Women,lx-62391523,3
70402,12228,2024-04-18 18:54:32,,22.76,Jeans,Ergonomic explicit matrix,Puma,77.23,Women,lx-13983928,5
70403,28098,2020-10-30 16:01:34,,13.01,Sweaters,De-engineered web-enabled success,Levi's,42.62,Men,Ny-46178528,7
70404,26538,2022-04-03 14:43:40,2022-04-28 14:43:40,6.31,Outerwear & Coats,Grass-roots 3rdgeneration moratorium,Nike,13.91,Men,Iz-79586337,1
70405,21300,2020-04-06 21:40:01,2021-02-14 21:40:01,1.07,Plus,Secured 5thgeneration circuit,Tommy Hilfiger,3.57,Men,dL-91815005,3
70406,24703,2024-10-17 22:43:25,,20.8,Plus,Optional eco-centric system engine,Tommy Hilfiger,53.83,Women,Lr-49044168,2
70407,26600,2022-07-08 06:58:37,2023-05-07 06:58:37,3.18,Outerwear & Coats,Multi-tiered systematic frame,Nike,11.58,Men,Xt-94636532,6
70408,19742,2023-09-19 17:02:07,,3.43,Plus,Enhanced user-facing ability,Nike,9.8,Men,sf-67020066,3
70409,20157,2024-05-16 03:01:35,,44.91,Sweaters,Advanced attitude-oriented customer loyalty,Levi's,167.33,Women,EE-86589112,6
70410,23453,2024-02-02 04:56:39,,29.56,Plus,Profit-focused object-oriented challenge,Puma,78.46,Women,Jk-92264362,1
70411,23302,2023-05-17 04:15:24,2023-07-03 04:15:24,5.35,Accessories,Proactive local moratorium,Adidas,15.79,Women,HC-86815035,1
70412,19928,2024-01-17 00:15:15,,26.95,Pants,Adaptive mobile knowledgebase,Levi's,56.0,Men,hk-28909326,6
70413,24836,2023-11-26 05:37:31,2024-10-22 05:37:31,25.59,Pants,Networked 5thgeneration service-desk,Tommy Hilfiger,93.5,Women,QQ-96944303,9
70414,11911,2020-10-11 20:42:55,2021-07-21 20:42:55,25.15,Pants,Implemented regional core,Tommy Hilfiger,92.14,Men,YP-93753452,9
70415,14357,2021-08-10 01:05:49,,4.76,Tops,Ameliorated even-keeled website,Adidas,15.51,Men,dO-00243321,2
70416,15259,2019-10-19 13:58:48,,17.14,Plus,Right-sized coherent support,Levi's,52.41,Women,KQ-89629074,10
70417,17600,2024-05-20 12:41:07,2024-12-02 12:41:07,13.87,Plus,Re-engineered modular toolset,Nike,36.52,Men,Ly-49082553,6
70418,11342,2021-01-16 06:58:23,2021-02-01 06:58:23,26.9,Outerwear & Coats,Ameliorated mobile function,Tommy Hilfiger,87.48,Women,ds-31966768,9
70419,16538,2022-10-03 17:52:14,,19.72,Sweaters,Focused encompassing open system,Adidas,44.63,Men,xz-19557118,4
70420,13396,2023-10-14 06:04:56,,36.42,Pants,Cloned real-time paradigm,Tommy Hilfiger,135.46,Men,WV-03550374,7
70421,16221,2024-10-11 13:32:25,2025-04-06 13:32:25,5.96,Tops,Horizontal eco-centric structure,Puma,19.7,Women,Cv-88547138,4
70422,11609,2023-10-20 22:31:26,2024-10-04 22:31:26,48.68,Plus,Automated upward-trending protocol,MG,139.25,Women,vJ-42825411,6
70423,14041,2021-12-08 06:13:16,2022-05-13 06:13:16,12.19,Jeans,Ameliorated fault-tolerant database,Puma,33.76,Men,Sc-13586748,7
70424,12384,2020-07-29 22:46:30,2020-10-19 22:46:30,3.8,Pants,Self-enabling radical project,Nike,9.6,Women,os-46341168,9
70425,17439,2022-02-03 02:10:56,,39.86,Sweaters,Mandatory 4thgeneration architecture,Calvin Klein,85.83,Men,eQ-47975432,1
70426,16811,2019-12-20 15:27:51,,41.2,Plus,Synergistic scalable model,Levi's,157.6,Women,Hi-68285434,5
70427,17577,2022-11-15 04:19:35,2023-04-11 04:19:35,27.94,Sweaters,Expanded analyzing circuit,MG,103.33,Men,Uw-04985536,6
70428,15168,2019-02-16 10:03:32,,18.48,Plus,Optional coherent middleware,Calvin Klein,69.14,Women,Yg-14485092,5
70429,19899,2022-09-07 01:17:02,,32.31,Plus,Extended responsive info-mediaries,Adidas,92.92,Women,Qp-46597583,3
70430,24869,2022-01-03 14:13:37,2022-04-16 14:13:37,14.91,Sweaters,Enterprise-wide 5thgeneration Local Area Network,Puma,53.5,Men,go-85598731,9
70431,13136,2024-10-23 21:30:25,2024-12-08 21:30:25,42.27,Plus,Versatile modular frame,Adidas,126.47,Women,rp-20970966,9
70432,20447,2020-07-26 12:14:03,,13.24,Tops,Grass-roots disintermediate emulation,Tommy Hilfiger,26.7,Women,fc-75341879,6
70433,18424,2023-10-26 13:20:43,,34.55,Plus,Configurable mission-critical core,Levi's,72.14,Women,WE-58222838,1
70434,26813,2024-02-09 12:09:30,2024-09-20 12:09:30,5.6,Outerwear & Coats,Re-engineered bi-directional customer loyalty,Tommy Hilfiger,14.1,Women,bK-69636029,8
70435,20868,2022-05-07 11:45:56,,1.15,Tops,Automated impactful database,Adidas,2.59,Men,Ym-04680020,5
70436,29922,2022-08-18 13:49:35,2022-12-19 13:49:35,5.41,Jeans,Profit-focused methodical firmware,MG,18.05,Women,MW-67667170,5
70437,27188,2020-03-05 06:06:56,2020-07-18 06:06:56,17.92,Jeans,Total multi-tasking framework,Nike,68.11,Women,zi-06352952,7
70438,18863,2020-10-26 21:02:40,2021-01-01 21:02:40,6.53,Tops,Automated 24hour matrices,Nike,19.9,Women,VH-66494337,1
70439,24975,2024-02-21 22:56:43,2024-04-05 22:56:43,44.91,Outerwear & Coats,Intuitive local help-desk,MG,102.77,Men,RE-48479187,7
70440,19283,2020-12-20 03:20:50,2020-12-24 03:20:50,20.74,Pants,Implemented uniform throughput,Nike,60.69,Men,vT-95159774,5
70441,16011,2020-01-07 21:10:31,2020-05-10 21:10:31,8.15,Pants,Re-engineered systematic complexity,MG,29.25,Men,Ws-04428492,3
70442,21742,2020-03-15 07:55:05,2020-04-24 07:55:05,18.49,Plus,Cross-platform non-volatile strategy,Calvin Klein,61.4,Women,tW-18559958,7
70443,21024,2019-01-01 10:39:22,2019-12-31 10:39:22,45.65,Pants,Persistent optimal budgetary management,Calvin Klein,140.17,Men,Ih-19425414,6
70444,22942,2024-10-19 07:24:38,2025-08-24 07:24:38,36.52,Pants,Customer-focused secondary encryption,Calvin Klein,74.87,Women,Wp-90466007,9
70445,19331,2023-02-02 02:37:14,2023-02-23 02:37:14,9.24,Jeans,Compatible holistic software,Nike,23.62,Women,Gv-83927656,7
70446,23512,2022-09-29 17:48:24,2023-01-31 17:48:24,48.73,Jeans,Virtual even-keeled extranet,Nike,176.27,Men,lT-77959569,1
70447,11811,2023-01-20 02:59:31,2023-12-03 02:59:31,23.63,Outerwear & Coats,Synchronized uniform hierarchy,Nike,55.27,Men,oT-50776440,2
70448,12394,2020-02-15 07:40:23,,38.65,Outerwear & Coats,Profound holistic hub,Tommy Hilfiger,98.78,Women,Fd-06486235,3
70449,12809,2022-06-27 20:59:18,2022-08-25 20:59:18,40.33,Sweaters,Secured foreground complexity,Levi's,126.01,Men,mZ-06600885,8
70450,11012,2022-01-06 22:55:53,,33.5,Outerwear & Coats,User-friendly directional project,Calvin Klein,120.57,Men,tl-31819878,5
70451,26114,2024-06-09 09:26:24,2025-04-20 09:26:24,49.28,Sweaters,Universal context-sensitive neural-net,Adidas,174.61,Men,JT-37894503,1
70452,14916,2024-08-12 10:31:02,2025-04-17 10:31:02,20.52,Tops,Synergistic system-worthy application,Adidas,79.19,Men,eN-09961992,9
70453,18590,2023-03-14 01:34:15,,11.32,Plus,Integrated motivating budgetary management,Levi's,23.71,Men,KK-91718218,9
70454,17052,2024-07-12 08:12:38,2025-05-04 08:12:38,14.79,Sweaters,Seamless national model,MG,50.65,Men,Yo-21915631,9
70455,13869,2022-09-09 22:14:22,2023-03-14 22:14:22,13.58,Jeans,User-friendly zero administration extranet,Levi's,47.51,Men,No-61347255,1
70456,29674,2020-09-07 17:54:40,2021-03-20 17:54:40,19.43,Accessories,Up-sized secondary contingency,Puma,53.65,Men,pU-81628733,2
70457,29000,2022-05-28 21:37:21,2023-05-10 21:37:21,43.28,Outerwear & Coats,Fully-configurable stable model,Adidas,153.53,Men,wc-16516249,2
70458,16644,2019-01-26 23:12:29,2019-07-08 23:12:29,25.26,Sweaters,Profound hybrid array,Tommy Hilfiger,67.37,Women,pj-12609652,1
70459,15473,2021-12-25 11:19:38,2022-04-19 11:19:38,33.41,Tops,Cross-group next generation algorithm,Calvin Klein,96.74,Men,oC-57531898,3
70460,17971,2024-03-21 11:38:40,2025-01-19 11:38:40,14.32,Sweaters,Fully-configurable zero tolerance solution,Tommy Hilfiger,40.66,Men,iK-39673230,5
70461,19792,2020-12-06 04:58:57,2021-06-06 04:58:57,32.62,Outerwear & Coats,Switchable leadingedge knowledgebase,Nike,79.89,Women,qH-22598293,2
70462,10180,2024-08-19 18:45:43,2025-05-28 18:45:43,40.5,Pants,Multi-lateral system-worthy structure,Adidas,146.82,Men,XT-39969583,4
70463,29335,2023-12-19 17:44:14,2024-08-03 17:44:14,8.82,Outerwear & Coats,Down-sized multimedia intranet,Puma,25.09,Men,mO-79230451,3
70464,26820,2023-07-16 13:30:20,,48.18,Sweaters,Multi-layered zero tolerance matrix,MG,192.36,Men,GA-16505847,10
70465,27654,2024-11-05 11:16:52,2025-07-03 11:16:52,6.64,Jeans,Open-source logistical alliance,MG,19.54,Women,fB-07352073,3
70466,12420,2024-01-13 13:39:09,2024-01-25 13:39:09,44.41,Accessories,Expanded stable methodology,Nike,175.84,Women,fn-35247950,7
70467,18561,2023-05-12 22:58:52,,13.34,Accessories,Pre-emptive multimedia functionalities,Levi's,40.05,Men,Hk-89106490,3
70468,18426,2024-02-29 11:57:25,2024-06-02 11:57:25,7.72,Sweaters,De-engineered dynamic product,MG,23.95,Women,Hj-19764686,3
70469,18841,2020-11-21 21:35:56,2021-01-13 21:35:56,16.24,Accessories,Distributed analyzing focus group,Tommy Hilfiger,55.04,Men,iS-93990953,5
70470,10812,2024-07-14 05:05:13,,48.64,Outerwear & Coats,Adaptive client-driven superstructure,MG,119.3,Women,Tz-10656222,4
70471,23451,2022-07-15 01:18:25,2023-01-29 01:18:25,36.63,Sweaters,Enterprise-wide multi-tasking moratorium,MG,93.66,Women,Mu-18061188,1
70472,10943,2022-01-16 11:41:38,2022-11-12 11:41:38,4.37,Tops,Seamless interactive help-desk,Tommy Hilfiger,14.58,Men,Gq-17574007,4
70473,18178,2020-09-08 02:14:49,2021-08-23 02:14:49,22.3,Sweaters,Multi-lateral needs-based policy,Levi's,65.72,Men,Rg-08004878,3
70474,24374,2021-05-11 21:38:36,2021-09-24 21:38:36,17.96,Jeans,Pre-emptive optimizing pricing structure,Nike,56.37,Men,CQ-92831021,8
70475,22901,2020-06-29 09:04:58,2021-02-10 09:04:58,49.83,Tops,Up-sized bottom-line challenge,Puma,183.08,Women,Yf-91755945,3
70476,25488,2020-02-13 15:19:58,,49.81,Outerwear & Coats,Innovative radical capacity,Calvin Klein,179.59,Men,uX-05767546,6
70477,29848,2020-11-24 04:40:44,,28.58,Pants,Secured 24hour pricing structure,Tommy Hilfiger,102.66,Women,iA-80457467,6
70478,29030,2022-11-24 01:41:15,,12.68,Plus,Configurable eco-centric conglomeration,MG,38.43,Women,dl-42349768,4
70479,13281,2019-03-02 03:37:45,,3.08,Plus,Seamless 6thgeneration attitude,Nike,6.32,Women,CD-21236369,7
70480,22638,2019-03-20 12:13:01,2019-06-30 12:13:01,36.63,Outerwear & Coats,Digitized heuristic core,Levi's,101.76,Women,GW-21355168,3
70481,15758,2020-05-08 06:06:58,,36.74,Jeans,Extended didactic product,Levi's,140.28,Men,xu-85907487,4
70482,24373,2021-11-05 08:35:53,2022-06-17 08:35:53,9.61,Pants,Stand-alone human-resource initiative,Nike,29.32,Women,gx-68513393,7
70483,26800,2023-01-27 13:21:11,,36.66,Jeans,Triple-buffered dedicated standardization,Puma,85.5,Men,GD-88060962,4
70484,19869,2020-10-12 07:47:50,2021-02-09 07:47:50,49.36,Pants,Balanced tangible framework,Levi's,173.89,Women,oo-97044225,3
70485,22207,2024-02-13 18:36:47,,6.56,Pants,Open-source upward-trending attitude,Nike,19.25,Men,hr-95534653,3
70486,16987,2024-03-15 10:05:10,,8.73,Pants,Cross-group 5thgeneration knowledge user,Tommy Hilfiger,18.4,Women,oG-17004722,9
70487,18342,2024-01-12 12:02:16,,31.48,Plus,User-friendly incremental customer loyalty,Nike,104.17,Women,RL-39951018,9
70488,19098,2019-06-30 23:50:57,,18.32,Outerwear & Coats,Managed system-worthy success,Adidas,42.31,Men,xj-00436254,10
70489,22167,2021-01-04 07:31:22,2021-02-04 07:31:22,17.96,Tops,Optional discrete concept,Tommy Hilfiger,69.95,Men,Jd-25273752,5
70490,27427,2020-12-19 17:33:56,2021-08-02 17:33:56,42.09,Outerwear & Coats,Persistent holistic hub,MG,151.55,Women,ED-01374140,1
70491,10921,2021-05-30 06:04:33,2021-10-29 06:04:33,32.9,Jeans,User-friendly optimizing hierarchy,Nike,112.6,Men,VX-22324542,8
70492,25579,2021-10-17 17:07:16,,46.18,Accessories,Digitized zero-defect software,Tommy Hilfiger,106.51,Women,AU-18016638,7
70493,21027,2021-04-20 18:34:40,,35.7,Pants,Reduced composite flexibility,Tommy Hilfiger,102.35,Women,mf-81794429,7
70494,29628,2019-11-26 06:48:59,2020-01-07 06:48:59,11.83,Pants,Multi-lateral needs-based forecast,Nike,43.95,Men,pE-01891707,2
70495,26975,2022-06-15 19:30:57,2023-03-18 19:30:57,40.58,Plus,Grass-roots next generation Internet solution,Calvin Klein,130.32,Men,vB-53109266,6
70496,15017,2021-11-05 10:50:12,2022-06-27 10:50:12,3.79,Jeans,Monitored eco-centric solution,Adidas,8.3,Men,Ox-40807293,9
70497,18495,2021-04-22 19:03:06,,12.98,Tops,Optimized tangible system engine,Puma,51.14,Men,oL-24529220,3
70498,14711,2022-12-31 03:08:33,2023-12-07 03:08:33,18.11,Jeans,Versatile analyzing standardization,Nike,37.16,Men,CJ-46083381,1
70499,25877,2021-08-31 11:55:54,2021-12-08 11:55:54,18.57,Pants,Open-architected radical collaboration,Puma,73.24,Men,bY-38717995,3
70500,26537,2021-08-27 15:18:55,,23.79,Sweaters,Future-proofed zero-defect functionalities,Tommy Hilfiger,51.24,Men,tY-29871290,8
70501,29388,2020-08-02 00:45:33,2021-04-28 00:45:33,29.36,Plus,Devolved grid-enabled parallelism,Tommy Hilfiger,66.74,Men,dr-75078516,9
70502,29814,2021-07-03 13:24:11,2022-05-22 13:24:11,12.74,Sweaters,Phased context-sensitive moratorium,Adidas,47.36,Women,hY-46315180,6
70503,15814,2023-01-09 00:39:54,2023-01-12 00:39:54,35.55,Outerwear & Coats,Ameliorated solution-oriented parallelism,MG,82.43,Men,zL-13242466,8
70504,28083,2019-12-16 11:50:13,,13.08,Accessories,Centralized motivating circuit,Puma,31.09,Men,DG-24834970,3
